From	To
Q9Y271	10800
Q9Y264	51378
Q6PCE3	283209
Q9NQS1	57099
Q03721	3749
P28324	2005
P60763	5881
P41220	5997
P61073	7852
Q7Z7N9	374395
O75190	10049
Q9HCS4	83439
Q7Z422	26099
Q7Z7A1	11064
Q9NZW5	51678
P16066	4881
O14948	22797
Q9H8N7	55893
Q96JQ5	51338
Q8WVP7	64327
Q9UKL6	58488
O75891	10840
Q9Y4U1	25974
P31267	3203
Q9HCP0	53944
Q9H211	81620
Q9UGT4	56241
Q96LB2	259249
Q9BSN7	79652
Q9Y5S2	9578
Q9NX01	54957
Q8NCQ5	201456
P39905	2668
Q9Y4G6	83660
Q9H5L6	79725
Q9UPY6	10810
Q96GL9	148753
P16930	2184
Q15643	9321
O95990	11170
Q8WXD5	79833
Q9NUS5	55317
O15524	8651
P78543	7832
Q9Y4P1	23192
Q68D91	153364
A2A3L6	164118
Q969F1	112495
Q96KP4	55748
Q9Y5Q8	9328
Q9NX78	54916
Q9P287	56647
O00160	4542
P04234	915
Q96GU1	90737
P00326	126
P61006	4218
Q8NGM9	338662
Q13705	93
O60813	440560
Q14994	9970
Q8NG94	81061
Q15834	11007
Q96F86	80153
O15146	4593
Q96S37	116085
Q9UDY8	10892
Q13520	363
A5YM72	57571
Q9NYY8	22868
P51825	4299
Q6UW63	79070
Q8N9N5	54971
Q8WUJ3	57214
Q9H1V8	388662
Q7Z6J8	90025
Q8NH76	196335
Q96QB1	10395
Q8IWZ8	57794
Q86Z14	152831
Q6ZVX9	344838
Q9BZZ5	8539
Q96C45	54986
Q96PC2	117283
Q9NPD8	29089
Q53QZ3	55843
Q8NGA5	126541
P48048	3758
P35504	54579
Q6N063	79676
P52429	8526
Q8IV33	285600
Q9GZN2	60436
Q9HAW7	54577
Q8NDY6	128408
Q15619	26188
O60447	7813
O95866	80739
A4D1B5	54103
Q2MV58	79600
Q08999	5934
Q92903	1040
P42695	23310
P51786	7712
P58499	54097
Q9UJA2	54675
P51955	4751
Q8NG92	347468
Q96BH1	64320
P51572	10134
Q3KP66	55765
Q5T7N2	54596
Q8N7B9	146779
P16562	7180
Q7L775	9852
P0DP74	100133267
P0DP74	245940
Q8WV44	90933
Q9H2A9	64377
Q92985	3665
Q6ZRI0	340990
Q9H3D4	8626
Q6ZVE7	127845
A4UGR9	129446
O75937	22826
O43827	10218
Q9UL52	28983
P35354	5743
Q96BF3	126259
Q9Y3B1	51012
O14972	10311
Q9BWW7	83482
Q5JS37	387921
P20142	5225
Q6ZU15	346288
Q92575	23190
P46063	5965
Q14683	8243
Q9BW83	11020
Q14596	4077
P43351	5893
Q9HD40	51091
Q15542	6877
Q8NDI1	23301
Q9NYW1	50835
Q8NFY4	80031
P82912	64963
O94804	6793
P37198	23636
A0A0A6YYB9	100533496
O60749	6643
P67870	1460
Q7L8C5	57586
C9J069	389813
Q96D96	84329
P56373	5024
P48764	6550
Q96ST8	84902
Q9NS84	56548
Q0VG06	80233
P04141	1437
Q9NPC2	51305
P78346	10556
Q0D2I5	25900
Q9Y493	7455
Q9GZK4	26716
Q8WXS5	59283
Q96HL8	26751
Q9UM54	4646
B4DXR9	654254
O60828	10084
A6NK59	142686
Q96A54	51094
Q5VWI1	256536
O76082	6584
Q15361	7270
O95416	8403
Q3LI64	337966
Q9H0I3	29070
P48052	1358
P10321	3107
Q9H0Z9	55544
Q8NCF5	84901
Q9NX20	54948
Q6V702	255119
Q8TAE6	81706
Q99748	4902
Q92888	9138
Q8WWY3	26121
P0CG37	55997
Q8NE18	79730
P46783	6204
Q9NVR0	55175
Q9BY31	100131827
Q9UKM7	11253
Q8N5D0	23038
Q9Y2V2	23589
Q6ZRY4	348093
Q8NBN7	112724
Q7Z2K6	79956
P28223	3356
Q9NUW8	55775
Q96EY1	9093
Q86VL8	146802
Q96CW5	10426
Q8N6Q3	57126
Q9NVS2	55168
P35869	196
Q96BJ3	64853
P61916	10577
Q9BY78	79102
Q9UI46	27019
Q9BPV8	53829
Q9Y5H5	9752
O00154	11332
P28332	130
Q9C0I9	80313
Q9NQZ7	57089
P25054	324
P15884	6925
P51124	3004
Q9BV44	25917
P00966	445
Q9H0U9	7259
Q8NBB4	284312
Q13574	8525
Q99679	2844
A8MXD5	389207
O60741	348980
Q99456	3859
P36955	5176
Q8NGL1	219438
Q13443	8754
Q6L9W6	283358
P54707	479
P04216	7070
Q9Y2H0	22839
Q9UL18	26523
Q96A00	94274
P18428	3929
P09651	3178
Q8NBR6	54629
P83436	91949
P43220	2740
Q16617	4818
Q9BY67	23705
Q9UIA0	27128
Q9Y5G9	56111
Q8TBG9	132204
P40967	6490
Q15185	10728
Q5VTL7	163479
P00451	2157
Q8IVF5	26230
Q9UBC5	4640
Q9Y2E6	23220
Q96MT8	80254
P08240	6734
P04075	226
O00533	10752
Q7RTS7	121391
Q6ZRI6	56905
Q8NBP0	79573
Q9BR77	84318
Q96RS6	84955
Q9NUJ7	55344
P42768	7454
Q3KP31	163049
Q9H7Z7	80142
O60242	577
O60939	6327
Q8IY84	167359
Q5SRI9	79694
Q03692	1300
O75333	347853
O95447	150082
Q9UN37	27183
P05783	3875
Q9H009	342538
Q9BUP3	10553
O75019	11024
Q71SY5	81857
Q53EL6	27250
Q969V4	83659
Q8WVD3	51444
P18089	151
Q8TDH9	63915
Q5T197	149095
Q32ZL2	163404
Q8NC51	26135
P24588	9495
Q96LZ7	151393
Q13129	6018
Q70YC5	22891
Q01453	5376
Q8IYK2	126402
Q8NHM5	84678
Q4G0A6	84182
P60842	1973
P61278	6750
O43805	8636
Q13614	8898
Q86WD7	327657
P41271	100532736
P41271	4681
Q9UH73	1879
Q8NHY2	64326
Q9NY87	64663
Q4G163	286151
P42696	23029
O43914	7305
Q9UG01	26160
Q8ND56	26065
O43292	8733
O75888	8741
Q9HBJ8	57393
Q9NUU6	54491
P11474	2101
Q8NGJ4	119678
Q3ZCT1	339324
Q969K3	80196
Q68D06	146857
Q96EN9	55049
Q9H4A4	6051
Q7L2E3	22907
Q8N699	80177
P26045	5774
P48723	6782
Q8WV15	348013
Q8IUR6	153222
P55317	3169
Q9H336	83690
Q86X02	30850
Q53S33	388962
Q8IWR0	29066
Q96T66	349565
Q8NBI5	29015
O94813	9353
Q96A25	113277
O75528	10474
Q9P253	57617
O14764	2563
Q7RTZ2	401447
O00471	10640
Q8N9W4	283685
Q8TCZ2	83692
Q5T9A4	83858
O14967	1047
P38919	9775
Q9Y4Y9	23658
Q9Y3P8	27240
P15924	1832
Q9UH90	51725
Q8ND61	84077
P98168	7789
Q9BZR6	65078
P40925	4190
Q5BKX6	57210
Q9Y5L3	954
Q9NRX2	63875
Q92913	2258
Q659A1	79664
Q9BV38	57418
Q13296	4250
Q9BRC7	84812
Q7L7X3	57551
Q8TBB5	54758
Q69YN2	55280
Q5JTJ3	388753
Q9NR63	56603
Q15937	7633
Q9H0U6	29074
Q8N398	90113
P51795	1184
Q6NTF9	57414
Q9Y2Y9	51621
Q96BN2	117143
Q14435	2591
Q96F24	29982
Q8N9V7	375337
Q9UGI9	53632
P14550	10327
Q8NCG5	10164
Q13569	6996
Q9H7X0	79903
P49720	5691
Q9H967	79968
O60231	8449
P19801	26
Q15527	6835
Q8TBM7	80195
Q08AI6	151258
Q92945	8570
Q641Q3	284207
P17096	3159
Q8N584	125488
O15013	9639
Q96G27	23559
Q8NBF2	374354
Q9NRX4	29085
Q8NGT0	286362
Q2KHT3	23274
Q12809	3757
Q8IZU3	50511
Q9Y5N1	11255
Q9Y2A4	10224
Q9UPQ7	23024
Q03112	2122
Q9Y5H3	56106
Q9P217	57643
P04198	4613
Q96QA5	284110
Q8TDX5	130013
Q6ZN19	284371
Q9Y574	51666
Q9UBC2	58513
Q15743	8111
Q68EM7	55114
P13716	210
Q8WVX3	401152
Q7Z6B0	55297
Q29980	4277
Q8N2G4	116372
Q4ADV7	57589
Q30KP8	613210
Q96G42	113730
Q86YH2	140883
Q14533	3887
Q8N1N0	165530
Q3SXZ3	255403
Q9UQ03	10391
P01031	727
Q99996	10142
Q96IR7	84842
P51788	1181
P16284	5175
Q8WZ92	120065
Q96FN9	112487
Q8WVQ1	124583
P57740	57122
Q96EE4	90693
Q86WK9	164091
Q86Y07	7444
Q96S86	145864
Q04844	1145
Q5JVG8	440515
P12107	1301
Q13093	7941
Q9BZF2	114881
O00230	1325
Q66K79	8532
P10644	5573
Q9BXT6	54456
O95336	25796
Q6UWF7	54827
Q93070	420
Q8NDB6	29057
Q8NDB6	727866
Q9BZV1	80700
Q9UMN6	9757
P62745	388
Q8IVT5	8844
Q96A98	113091
P80723	10409
P35680	6928
Q6ZMS7	100289678
O15550	7403
Q8N300	374969
Q7KYR7	11120
P23470	5793
P11172	7372
Q9NUJ1	55347
Q5XUX1	84261
P41181	359
Q9H6R0	56919
Q9UNA0	11096
Q8N9Z2	168455
Q9NW82	55100
P25774	1520
Q9BXJ9	80155
Q9GZT3	81892
Q9Y328	51617
O75935	11258
Q06710	7849
P78382	10559
P56282	5427
Q8N8Q9	81614
Q969W0	171546
A2RUB6	285331
Q15653	4793
Q96S99	79156
Q16549	9159
B4DU55	345462
Q5JS13	9649
Q8N5D6	26301
B1AJZ9	114827
Q9NWZ5	54963
Q8WWT9	64849
Q86VE3	340562
Q96DT7	65986
Q86XK7	340547
Q92484	10924
Q9H0K1	23235
Q9UBU3	51738
Q9Y2H1	23012
Q969F8	84634
Q9H8L6	79812
P33981	7272
Q92879	10658
Q92804	8148
Q969J3	118426
Q07020	6141
Q96FQ6	140576
P32189	2710
Q86Y78	130574
Q86XS5	253935
Q8WVV4	79983
P30532	1138
Q8NGY5	128372
P31994	2213
Q13002	2898
Q6PGN9	84722
P36956	6720
Q5T8P6	64062
O75056	9672
Q8NG97	284383
Q01638	9173
P42766	11224
Q969X0	196383
O00337	9154
Q8NEJ9	25983
Q9UJX2	8697
P08572	1284
Q7Z628	10276
P25092	2984
P01375	7124
Q9UI10	8890
P30679	2769
P43003	6507
Q9BWL3	25912
Q92764	3886
P30260	996
O95461	9215
Q96A72	55110
P46531	4851
Q8IUR5	83857
P16581	6401
Q86TS9	122704
Q75V66	203859
Q7Z589	56946
O14983	487
Q9H0R4	84064
Q02410	320
Q8N140	493861
P11245	10
Q86Y37	143384
Q9Y2I2	22854
Q6ZR52	284443
Q8N511	147007
Q8N907	199699
Q1XH10	387640
Q6UUV7	64784
Q9UHP9	23676
P43250	2870
Q9H900	55055
P05231	3569
Q8TF09	83657
A8MVX0	100271715
Q92552	23107
Q9NVZ3	55707
Q9HAC8	80019
Q9H7T0	79820
Q9NZV1	51232
Q9H4G1	128821
Q96BR6	79862
Q96QS6	85481
Q6ZWH5	152110
Q8NF50	81704
P12882	4619
Q13255	2911
P25100	146
O00602	2219
Q9BXW4	440738
Q5FYA8	347527
P57727	64699
P56703	7473
Q6ZUT3	90167
Q86Y79	138428
Q99259	2571
Q08AF3	162394
O43175	26227
Q9Y5W3	10365
Q6UW60	54760
O75795	7367
P14625	7184
Q9C0B2	85452
Q8NI37	160760
P56730	8492
Q7Z2Q7	100130733
Q9BRJ9	55897
Q9NWW5	54982
Q5THJ4	55187
O14649	3777
P32314	3344
Q5T4F7	6425
Q96PE3	3631
Q4KMG0	50937
Q96MR6	149465
Q8N999	91298
Q4G0N4	133686
Q16254	1874
O75841	7348
P28906	947
Q02641	782
Q96GP6	91179
Q8NGP3	390162
P03928	4509
Q8TCT0	64781
P00414	4514
Q15166	5446
Q8TC36	140732
Q9UJ83	26061
P13501	6352
Q8N9V3	151525
Q9UF33	285220
Q15375	2045
Q8ND76	219771
Q9NXB9	54898
Q9UG63	10061
Q9UG63	114483834
O15049	23138
P51160	5146
Q96RP3	90226
Q9BSD7	84284
Q2KHM9	9851
Q86WA8	83752
Q9P266	57608
Q96BY9	51669
Q2TAA5	440138
Q8IUZ5	85007
P26639	6897
Q8N5W8	196792
P43354	4929
Q9UMS6	171024
Q6ZQX7	400566
Q13490	329
Q86V21	65985
Q75QN2	55656
Q5SZQ8	11189
Q14940	6553
Q13046	5676
Q9BQI7	84249
O94864	9913
Q14914	22949
Q16611	578
Q13243	6430
P61981	7532
Q14978	9221
P08235	4306
Q9NPI7	51315
Q13485	4089
Q99757	25828
A6NF89	283365
P0DPI2	8209
Q96QU8	23214
Q8N4U5	255394
Q13162	10549
Q8NCL8	89894
Q9GZR7	57062
O95873	57827
Q5SQN1	116841
O95405	9372
Q16204	8030
P26440	3712
O75897	27233
P41236	5504
Q9UN70	5098
A6NCW0	645836
Q96DM3	29919
A6NKD9	317762
Q14693	23175
Q8NI22	90411
P59942	401250
Q9UIB8	8832
Q96M02	118611
O00408	5138
Q32P44	256364
Q9NYB0	54386
Q8N130	142680
Q8IY81	117246
Q8N972	163051
Q92626	7837
A0AVF1	79989
Q8WVZ1	131540
Q96LD1	137868
Q9BYR6	85293
Q8IY82	84229
Q9BRN9	80213
P22223	1001
Q9Y5B8	29922
Q5XKE5	338785
Q5TGY3	27245
Q8N5I4	207063
Q92820	8836
Q5PSV4	84312
P68371	10383
P26012	3696
Q9HBH0	54509
Q08188	7053
Q99801	4824
Q9NVN3	55188
Q8TE02	23587
Q9NYJ1	51287
Q96IK5	64395
P61758	7411
Q9HC78	26137
Q9P0P8	51250
O75604	9099
Q2M218	57232
O43247	339669
Q6P5S2	352999
Q9BVV7	29090
P15822	3096
P30049	513
Q96BQ3	129868
Q969F0	89885
Q96PL1	117156
Q9NYP3	29980
Q15910	2146
P04156	5621
Q2WGN9	128954
Q07654	7033
Q03405	5329
Q8N9I0	127833
O76024	7466
Q0PNE2	54859
Q9UJA9	59084
Q96MX6	116143
Q9Y2Z9	51004
P04553	5619
Q9UFG5	148223
Q96JZ2	84941
Q9NYN1	51285
Q6ZUS5	79635
Q8NHZ8	246184
P35398	6095
Q8N5W9	359845
Q9GZK7	26531
Q96PQ1	89858
Q9H2H9	81539
O75290	284323
P07438	4490
Q96JJ7	54495
O43432	8672
P15311	7430
Q9Y573	3652
Q9H3W5	54674
Q8WUD1	84932
P20226	6908
Q9Y4D1	23002
P60602	140823
Q8N3C0	10973
Q68DY9	400720
P16422	4072
Q8NH60	119679
A5D8V7	115948
Q8NHU0	441519
P33992	4174
Q14188	7029
Q96B18	147906
Q13621	6557
Q86XD5	9715
Q8IVH2	116113
Q9BT43	84265
Q14CX5	79847
P19338	4691
Q2TAA2	285148
P09529	3625
Q9BZZ2	6614
Q9UGI0	54764
O00358	2304
P20591	4599
Q13461	2301
O43295	9901
O94812	8938
Q13630	7264
Q9NP56	27115
O95803	9348
Q8NGM8	390261
Q13127	5978
Q9Y6X1	27230
Q86YW9	116931
Q9Y6C5	8643
A6NKU9	441272
Q8WXK1	142685
Q8TDW0	84230
O95393	27302
P28698	7593
P10071	2737
Q5JXC2	60672
Q9NR09	57448
Q9UBX8	9331
Q9NPF4	55644
Q9UHB7	27125
Q9P121	50863
Q9UHD8	10801
Q8WZ75	54538
Q96DT0	85329
O75864	284352
Q9NQ50	64976
Q9BQY6	140870
P58005	143686
O75508	5010
Q7L3T8	25973
Q6ZVT0	254173
Q96JI7	80208
Q01167	3607
Q6IAN0	25979
Q13541	1978
P06737	5836
Q9BX51	92086
Q00653	4791
Q96EL2	64951
P62891	6170
P23942	5961
O43294	7041
Q147U1	162993
Q3LIE5	56985
Q96L12	125972
Q7Z572	374955
Q9H488	23509
Q8WUH1	91612
Q8WUQ7	58509
Q13257	4085
P35270	6697
Q86UW7	93664
P10109	2230
Q9NTQ9	127534
Q9UL17	30009
Q9UJQ7	140856
O15259	4867
Q06945	6659
P40198	1084
Q99811	51450
O95473	23546
Q12879	2903
Q92570	8013
P98196	23250
P14616	3645
Q9UBR5	51192
Q9NYS0	28512
O95466	752
Q8N465	728294
Q9H7M9	64115
Q8WXE0	57513
Q96P66	83550
A6NIH7	84747
Q9HBM1	57405
Q58A45	255967
Q92733	5546
Q9UJ55	54551
Q6DN14	79772
Q6P988	147111
O60481	7547
P49789	2272
P51114	8087
Q765I0	257313
P25787	5683
Q2TAP0	401647
Q5FWF5	114799
Q685J3	140453
Q8NCN5	55066
Q92581	10479
Q9Y223	10020
P32302	643
Q9HCJ0	57690
P52737	7695
O43734	10758
Q96HD9	91703
Q99595	10440
Q9UJ90	23630
P01178	5020
P0CG34	11013
P0CG34	286527
O95684	11116
O14628	7748
Q9BQQ3	64689
Q02509	729330
Q8IU85	57118
O00488	51042
Q6PEW0	221191
Q6UWY0	153642
Q6ICG8	164684
Q7Z7B7	400830
P25929	4886
Q9BUT1	56898
P57773	81025
Q68CZ6	79441
Q9UK76	51155
Q9UNZ5	28974
Q96RC9	283162
Q8TBB6	57709
P12694	593
Q96AT9	6120
P59544	259296
Q9NQV6	56980
O95876	51057
Q8NBI2	220002
Q9Y2H9	22983
Q86UV7	375593
Q71RS6	283652
Q5SVZ6	79830
Q9P1T7	29969
Q9NYJ7	10683
Q96IZ7	51319
Q9HBY8	10110
O15440	10057
P51801	1188
Q13564	8883
O43559	10817
Q76NI1	85442
Q4G0N7	619208
A6NDN3	55889
A6NJ78	196074
A5X5Y0	285242
Q96PM9	25946
Q12980	8131
Q9NP61	26286
Q9HAC7	79783
P37235	3241
O60381	26959
Q9NX40	54940
Q8N0Y7	441531
O75541	55565
A6NDB9	342979
P78364	1911
Q9NX55	25764
Q96FI4	79661
Q5W064	142910
Q92982	4814
Q5JUX0	169981
Q8IWZ5	287015
Q16520	10538
Q96QT4	54822
Q8N1K5	387357
Q9HAT8	57161
Q8NA82	162333
P0DP58	111188157
P0DP58	66004
Q9UN67	56126
O43623	6591
A4D2G3	392138
Q7Z7B0	27145
Q6P6B1	203111
Q8N8R7	120534
Q9UJU3	7771
P08571	929
A8MZG2	646174
Q92759	2968
Q9ULQ1	53373
Q9NRG0	54108
P07306	432
O95292	9217
Q9NY15	23166
Q9BY43	29082
B2RNN3	387911
Q9P2F6	57569
P43355	4100
Q8IVF6	253650
Q9UHV5	51195
Q495M3	153201
Q99929	430
P61513	6168
Q63HK5	57616
O95819	9448
O15072	9508
P49368	7203
Q7Z7J7	375323
P05026	481
Q9NRI5	27185
Q96NL6	132320
Q8IWA0	84128
O94823	23120
Q8WV22	197370
Q96PP4	114960
Q8N5S9	84254
O14756	8630
Q7Z429	2907
P01042	3827
Q96L34	57787
Q96NZ8	117166
Q12929	2059
O14558	126393
P36915	2794
Q6PRD1	440435
Q96JB6	84171
A5PLN9	80006
P19875	2920
O94818	8715
Q8TB68	80758
Q9HAB3	79581
Q8N6K7	154075
Q9NVN8	54552
Q15717	1994
Q9P1Z0	57659
Q96DC8	79746
P12955	5184
P17014	7559
P61923	22818
P27482	810
Q9Y324	51077
P18084	3693
Q5VT25	8476
O94988	10144
Q14246	2015
Q6ZNJ1	23218
O60403	26538
Q86UB2	54841
Q8N137	116840
Q8N8I0	401474
Q8NBN3	25963
Q9ULW0	22974
O75063	9917
P24539	515
O94876	23023
O14640	1855
Q5UIP0	55183
Q8WV07	220064
Q9P232	5067
Q8NDL9	60509
Q76MJ5	10595
Q8N443	158787
Q5VYJ5	340895
O00258	7485
Q96FV2	90507
Q9H300	55486
P80075	6355
P22314	7317
Q13015	10962
P0DKB5	100507050
Q01449	58498
P57772	60678
O75506	3281
Q13444	8751
Q5VSG8	149175
Q16619	1489
Q7Z443	342372
Q8IUA0	90199
Q9BSJ1	84767
P00738	3240
P33261	1557
Q5JPH6	124454
Q96SI1	79047
Q8IV38	57037
Q9C0F1	80817
Q86X95	9541
P46734	5606
Q14190	6493
Q14814	4209
Q8WUX2	494143
P21802	2263
Q9UHK0	26747
Q93097	7482
O43174	1592
Q04771	90
Q8N7S2	285126
Q92963	6016
Q9NTK1	11067
Q2I0M4	389816
Q8N441	53834
O60825	5208
Q9C037	89122
P62308	6637
Q9GZR5	6785
Q99835	6608
Q13177	5062
P30872	6751
Q9BVG3	55223
Q5U5Z8	79841
Q9UL63	4289
Q9BY50	90701
Q9H0F7	84100
Q8N720	79027
Q9UHP3	29761
Q9UDV6	7988
Q8IYX0	168417
P18206	7414
P06733	2023
Q86Y27	85316
Q9Y3D0	51647
P20062	6948
Q5SRE7	254295
Q9BVX2	79022
O00418	29904
Q9ULY5	26253
O94989	22899
Q8NET8	162514
A7MBM2	85455
Q9NVA1	55245
Q96RR4	10645
O60858	10206
P0DJI9	6289
Q8WXI7	94025
Q8NGC5	79549
P04921	2995
P55899	2217
Q14CM0	9758
Q12908	6555
C9JQI7	642987
Q96F45	84858
Q9ULC8	29801
A8MVW0	284069
Q5JSZ5	84726
Q96IZ6	339175
Q9NRQ2	57088
Q8TBZ8	163050
Q06418	7301
A5D8V6	55048
Q96I23	100996939
P09669	1345
P23946	1215
Q9C073	81558
Q9H609	79177
Q9Y694	10864
Q9NZU1	23769
Q6ZTZ1	345222
Q6TCH4	79957
Q9BW91	53343
O75663	261726
P32246	1230
A6NFU8	145814
Q00987	4193
Q9UL42	10687
Q9ULL1	57480
Q9Y3B4	51639
P82673	60488
Q8N3C7	79745
Q8TAK6	116448
Q92915	2259
Q8TCB0	10561
P56179	1750
P50990	10694
Q9NZM3	50618
Q02383	6407
Q7Z3K3	23126
Q8NGL2	219437
P82980	83758
O95391	10569
P53673	1413
P78413	50805
P0CB47	642623
Q96A70	113451
O75150	9810
Q9HBU1	56033
Q5SR56	84641
Q8IYJ1	151835
Q8N4C8	50488
Q9UM22	54749
Q9Y5F8	56099
Q96GR2	23205
P47712	5321
Q9BWD3	26071
Q99608	4692
P01138	4803
Q16878	1036
O60304	26048
Q96SN7	80228
O75344	8468
Q9H9L7	79647
Q86T75	200030
Q9NYL9	29766
A6NE01	121006
Q9H4A5	55204
O95980	8434
P39656	1650
Q8NG27	64219
Q14721	3745
O60229	8997
Q2NKQ1	129049
Q7Z2K8	114787
Q8NBQ5	51170
Q6NVU6	402682
P02812	653247
Q8NBI6	152002
Q5XKR9	90736
O76036	9437
Q13107	7375
O75140	9681
Q92499	1653
Q9P0X4	8911
G8JLG2	1041
Q9Y566	50944
P49441	3628
Q9Y2C5	10050
Q9Y277	7419
O15439	10257
Q6B0B8	220359
P22735	7051
P01569	3442
Q9NRY7	57047
Q6N021	54790
Q08AD1	23271
Q86WC6	116729
Q96C11	55277
Q6ZP82	285025
Q86UQ0	51385
Q9UBW5	51411
Q9BRJ7	84309
Q86UY6	79829
Q96IP4	55603
Q9NYW0	50839
Q69YW2	375057
Q9BYG5	84612
Q9Y5H7	56143
Q92674	2491
Q96K17	91408
P51991	220988
Q9C0B0	85451
P00492	3251
Q6IQ49	163859
O15162	5359
O43325	57149
Q05195	4084
Q9NZ63	51759
Q5H9S7	80067
Q9Y6K8	26289
P13378	3234
Q6UXB3	137797
Q9P035	51495
P02760	259
O75962	7204
E7EVW1	6007
P21728	1812
Q499Z4	79894
Q86UX6	282974
Q9H6T3	79657
Q6ZU64	255101
Q9UPQ3	116987
Q13232	4832
P60709	60
Q9BQY4	84528
Q8NH83	81318
Q96AP4	221302
O60675	7975
P23515	4974
Q6UWX4	79802
Q9UKP3	26548
O60759	9595
Q96BJ8	79767
Q16581	719
Q9H2R5	55554
Q14831	2917
Q92485	27293
Q13421	10232
Q15025	10318
Q5GH76	114786
P09038	2247
Q01362	2206
Q8WY36	56987
Q9H158	56135
Q9Y5E2	56129
Q9NY33	10072
Q6ZMR3	160287
Q13585	9248
Q9NPB6	50855
Q9UQ26	9699
O60784	10043
Q12999	6302
O94905	11160
Q86TI2	91039
P58215	84695
Q9H2L4	85025
Q14240	1974
Q9H4G4	152007
P61160	10097
Q53T94	9014
Q96MN9	118738
Q96FV3	26262
P25101	1909
O43193	2862
O15529	2866
Q96D31	84876
Q13113	10158
P51957	6787
Q86VH5	347731
Q7Z434	57506
Q9H628	79785
Q9UI36	1602
Q96HP8	55365
Q3SY77	167127
Q15759	5600
P35070	685
Q9H5V7	64376
Q6J272	401565
Q49A92	116328
Q969V3	56926
Q6STE5	6604
Q9NV31	55272
P55160	3071
Q8WXS8	140766
Q3C1V1	100131378
P0DJD9	5222
Q5QJE6	30836
O60343	9882
P60033	975
Q9BYE4	6706
P32322	5831
Q08357	6575
P37231	5468
Q9UL01	29940
Q8N111	51286
P98095	2199
Q9Y225	11237
O43252	9061
Q5T5Y3	157922
Q92896	2734
P46778	6144
Q6NUI2	150763
O95989	11165
Q9UHD4	27141
Q8IXT1	220042
P07202	7173
Q8IYX1	161514
Q4G0I0	283951
Q9HAP6	64130
P78395	23532
Q9BWJ5	83443
P23458	3716
Q8TAU0	159296
P25440	6046
P35606	9276
Q99705	2847
P28069	5449
Q96ID5	84966
P80217	3430
O43674	4711
A2RRL7	155006
Q9HD15	10011
O60930	246243
Q9NPE6	6676
P51679	1233
Q9H1X3	548645
Q9H1X3	552891
Q5VUG0	57713
Q8N5B7	91012
O60890	4983
Q9BXL5	55363
Q13867	642
Q9BPU6	56896
Q9Y6Z7	10584
Q9Y237	5303
P56177	1745
O95178	4708
Q9BRP1	84306
P80098	6354
A6NHQ4	100170841
Q8IVF2	113146
Q9UH65	23075
Q8TDJ6	23312
Q96DN6	114785
Q96R27	26245
P0C7P0	284106
A6NDZ8	653656
Q9UMS0	27247
A1X283	285590
Q9NP92	10884
Q9P013	51503
Q99715	1303
Q06055	517
Q5T2R2	23590
Q8IXM2	124944
Q7Z7M0	1954
Q7LFX5	51363
Q9BRP4	80227
O15389	8778
P49758	9628
Q9HBE5	50615
Q6U7Q0	79692
Q96I99	8801
Q96LC7	89790
P59666	1668
O00155	2848
Q96LA5	79368
Q9BZL4	54776
Q8N393	136051
Q9UBI1	23412
Q14106	10766
Q9BQF6	57337
Q8N6I1	163126
O75947	10476
Q16671	269
Q8TE99	92370
Q6DKJ4	64359
Q96AQ8	63933
Q49A88	64770
Q16342	5134
Q9NR99	25878
P23582	4880
Q8NG99	390882
Q14140	9792
Q86XL3	23141
Q9H0M5	90592
P07766	916
P27694	6117
Q8NGF9	119764
Q8NGK0	81282
O75973	10882
Q9GZR1	26054
O15169	8312
Q9NRZ5	56895
Q86U70	8861
Q15459	10291
O43414	79033
Q8IYG6	115399
Q8NGY1	128368
Q6PGQ7	79866
Q96JK2	8816
Q9H074	10605
Q8TBH0	27106
Q8NHV4	121441
Q9UJM3	54206
P04844	6185
Q6UXX9	340419
P15509	1438
Q9ULF5	57181
Q16774	2987
Q9UK96	26267
Q86VP3	23241
Q8N1G0	57592
P06028	2994
O60266	109
Q9P2M4	57533
Q68DK7	339287
P11308	2078
P33076	4261
Q9NQ31	56672
Q5VV52	51058
P35244	6119
Q2HXU8	387837
P32418	6546
Q14847	3927
Q14CZ0	29035
O95801	7268
Q9H5U6	29063
Q8NHQ9	57696
Q8TAF3	57599
Q12824	6598
Q15012	9741
Q9BVC6	79073
Q9H223	30844
Q13526	5300
O60909	8704
Q9H324	81794
Q5HYC2	158358
P20132	10993
P46060	5905
P08581	4233
Q03111	4298
P35713	54345
Q86YN6	133522
Q99895	11330
O75478	6871
A6NH00	343172
Q9UIX4	3755
Q96KS9	83648
O95954	10841
Q63ZY3	25959
Q68CQ7	55830
P21860	2065
Q9Y3B2	51013
Q86UN3	349667
P06126	909
P61088	7334
P07585	1634
P07451	761
Q04609	2346
Q9Y547	51668
P31939	471
Q14574	1825
Q15746	4638
O43897	7092
Q96AP7	90952
Q86TM6	84447
P49137	9261
Q15154	5108
O95371	4993
P0C7U0	392617
O75317	219333
Q9NZG7	4815
P51398	7818
O15121	8560
Q6PEZ8	79883
Q9BUA6	93408
Q8TEW6	55715
Q8TF05	9989
Q9NPG1	7976
Q56NI9	157570
Q969M7	140739
Q00888	5672
O15145	10094
P56975	10718
Q13418	3611
Q9H112	140880
Q8N3X1	23360
Q8TD94	136259
P29597	7297
Q8N1C3	2565
P05109	6279
